date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:13	4034/4034	---M--	200	added ('OK')	image/png	etag:%2261dafe0f6d2ca774a65b1550f051eed1%22	http://cdn2.editmysite.com/images/common/buttons/small_grey.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/buttons/small_grey.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:13	3620/3620	---M--	200	added ('OK')	image/png	etag:%2245c052c77ba22937d30b814da5ce0573%22	http://cdn2.editmysite.com/images/common/buttons/small_blue.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/buttons/small_blue.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:14	23396/23396	---M--	200	added ('OK')	image/png	etag:%227e44a970dea9d5d896f09eceea67d755%22	http://cdn2.editmysite.com/images/util/videojs/@2x/sad-face.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/util/videojs/@2x/sad-face.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:14	4106/4106	---M--	200	added ('OK')	image/png	etag:%22b86e2dec881d77912f2b51d270cd57fe%22	http://cdn2.editmysite.com/images/old/button/large_grey.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/old/button/large_grey.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:14	1363/1363	---M--	200	added ('OK')	image/png	etag:%2257e00b9c62394b2e16fad248b9827803%22	http://cdn2.editmysite.com/images/common/search-light.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/search-light.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:14	3902/3902	---M--	200	added ('OK')	image/png	etag:%22a1f5ce729a68ba04a7d10fde0ffe1c93%22	http://cdn2.editmysite.com/images/common/buttons/large_blue.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/buttons/large_blue.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:14	605/605	---M--	200	added ('OK')	image/png	etag:%22cc8c2ae5040116b5c226835c9dabf900%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-button.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/blog/blog-comment-button.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:15	395/395	---M--	200	added ('OK')	image/png	etag:%22c1fba4a7097392ef0d29d699eaa4bce4%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-header.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/blog/blog-comment-header.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:15	249/249	---M--	200	added ('OK')	image/png	etag:%228eccf7fccea52d8473809d85ca5242fe%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-pointer.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/blog/blog-comment-pointer.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:15	9936/9936	---M--	200	added ('OK')	image/png	etag:%2228f0d17ca6a96576f5a4e1b83d8c5ba6%22	http://cdn2.editmysite.com/images/common/social_icons.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/social_icons.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:15	202/202	---M--	200	added ('OK')	image/png	etag:%22d5a8a06943665bba7e937ec338ccafdc%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-link.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/blog/blog-comment-link.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:16	388/388	---M--	200	added ('OK')	image/png	etag:%22a9b8ec4da0076df28af0cd61c400f018%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-header-author.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/blog/blog-comment-header-author.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:16	271/271	---M--	200	added ('OK')	image/png	etag:%225079e4e7c2df7ad4294c8077b4461dd9%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-pointer-author.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/blog/blog-comment-pointer-author.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:16	534298/534298	---M-Z	200	added ('OK')	application/javascript	etag:%22684842aa-8271a%22	http://cdn2.editmysite.com/js/site/main-customer-accounts-site.js?buildTime=1749240201	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/js/site/main-customer-accounts-site05bc.js	(from https://www.truyenartllc.com/)
15:30:16	172/172	---M--	200	added ('OK')	image/png	etag:%228c2899a20bddd7b6272050b15142f38e%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-field-bg.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/blog/blog-comment-field-bg.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:17	606/606	---M--	200	added ('OK')	image/png	etag:%22705349155eec9ceb7c0281042ea2d8d4%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-header.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/blog/dark-blog-comment-header.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:17	322/322	---M--	200	added ('OK')	image/png	etag:%226a30daf9e1e8f09ece267ed041c394eb%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-pointer.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/blog/dark-blog-comment-pointer.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:17	637/637	---M--	200	added ('OK')	image/png	etag:%227b4f174af68d3a721595241fdbf06681%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-header-author.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/blog/dark-blog-comment-header-author.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:17	268/268	---M--	200	added ('OK')	image/png	etag:%228c691c59f4e81159c6d0064810e146ee%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-pointer-author.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/blog/dark-blog-comment-pointer-author.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:17	190/190	---M--	200	added ('OK')	image/png	etag:%226eae18b37734bdd476c2719148e6e33a%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-link.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/blog/dark-blog-comment-link.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:18	1097/1097	---M--	200	added ('OK')	image/gif	etag:%22a45c2acfc6ee89b5227a8424ca1e9666%22	http://cdn2.editmysite.com/images/util/general/blank.gif	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/util/general/blank.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:18	371/371	---M--	200	added ('OK')	image/gif	etag:%22d935f4acf56e0b83218bbdb5835e4e23%22	http://cdn2.editmysite.com/images/common/lightbox/prevlabel.gif	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/lightbox/prevlabel.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:18	354/354	---M--	200	added ('OK')	image/gif	etag:%22485d89b62f7af7f0ce9427bb9a636e7e%22	http://cdn2.editmysite.com/images/common/lightbox/nextlabel.gif	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/lightbox/nextlabel.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:18	1050/1050	---M--	200	added ('OK')	image/png	etag:%22683db1b3-41a%22	http://cdn2.editmysite.com/sprites/util/inputs/checkmarkBox-s7868418152.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/sprites/util/inputs/checkmarkBox-s7868418152.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:19	1809/1809	---M--	200	added ('OK')	image/png	etag:%22683db1b3-711%22	http://cdn2.editmysite.com/sprites/util/inputs/checkmarkBox/@2x-s211a47d318.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/sprites/util/inputs/checkmarkBox/@2x-s211a47d318.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:19	2705/2705	---M--	200	added ('OK')	image/jpeg	etag:%22e8ea7fcf86cd3b4ed9a7697a20054c68%22	http://cdn2.editmysite.com/images/util/inputs/search-input-bg.jpg	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/util/inputs/search-input-bg.jpg	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:19	1651/1651	---M--	200	added ('OK')	image/png	etag:%224ef74bd17d24ca2f9d5a5fad76b25960%22	http://cdn2.editmysite.com/images/common/magnifying-glass.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/magnifying-glass.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:19	1339/1339	---M--	200	added ('OK')	image/png	etag:%227f208cd1cc918ae5088070461c4a1b65%22	http://cdn2.editmysite.com/images/common/checkmarks/checkmark-mini.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/checkmarks/checkmark-mini.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:20	1865/1865	---M--	200	added ('OK')	image/png	etag:%228df3aad1dd34b94e6e684306c27c73bb%22	http://cdn2.editmysite.com/images/common/checkmarks/@2x/checkmark-mini.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/checkmarks/@2x/checkmark-mini.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:20	988/988	---M--	200	added ('OK')	image/png	etag:%22eb3b544026f61fb10103079670aa1bd6%22	http://cdn2.editmysite.com/images/common/search-pagination-bg.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/search-pagination-bg.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:20	1011/1011	---M--	200	added ('OK')	image/png	etag:%22e2f97bb893ab9583b1ef723ac9fec14c%22	http://cdn2.editmysite.com/images/util/general/top-triangle-000.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/util/general/top-triangle-000.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:20	1002/1002	---M--	200	added ('OK')	image/png	etag:%226c61f0db734effc53567184a536108b6%22	http://cdn2.editmysite.com/images/util/general/bottom-triangle-000.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/util/general/bottom-triangle-000.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:21	1066/1066	---M--	200	added ('OK')	image/png	etag:%22c9ca62f45f84e46b40453efeaf5fd725%22	http://cdn2.editmysite.com/images/util/general/top-triangle-000@2x.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/util/general/top-triangle-000@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:21	1067/1067	---M--	200	added ('OK')	image/png	etag:%22d0fab6032c5a56faa9b883c02384b9be%22	http://cdn2.editmysite.com/images/util/general/bottom-triangle-000@2x.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/util/general/bottom-triangle-000@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:21	3621/3621	---M--	200	added ('OK')	image/png	etag:%226846f9dc-e25%22	http://cdn2.editmysite.com/sprites/common/social-icons-s5ea5500bdb.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/sprites/common/social-icons-s5ea5500bdb.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:21	8838/8838	---M--	200	added ('OK')	image/png	etag:%226846f9dc-2286%22	http://cdn2.editmysite.com/sprites/common/social-icons/@2x-s0ae7d70c70.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/sprites/common/social-icons/@2x-s0ae7d70c70.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:21	454/454	---M--	200	added ('OK')	image/png	etag:%22683db1b3-1c6%22	http://cdn2.editmysite.com/sprites/site/mini-cart-s86c48effae.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/sprites/site/mini-cart-s86c48effae.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:22	909/909	---M--	200	added ('OK')	image/png	etag:%2268421cf2-38d%22	http://cdn2.editmysite.com/sprites/site/mini-cart/@2x-s576cbc3f90.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/sprites/site/mini-cart/@2x-s576cbc3f90.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:22	714/714	---M--	200	added ('OK')	image/gif	etag:%229db7e11be99577dee73d85db978342f6%22	http://cdn2.editmysite.com/images/loading.gif	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/loading.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:22	1291/1291	---M--	200	added ('OK')	image/png	etag:%226846f9dc-50b%22	http://cdn2.editmysite.com/sprites/site/mobile/commerce-sdf6d4e852c.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/sprites/site/mobile/commerce-sdf6d4e852c.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:22	2582/2582	---M--	200	added ('OK')	image/png	etag:%226846f9dc-a16%22	http://cdn2.editmysite.com/sprites/site/mobile/commerce/@2x-s82f968c453.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/sprites/site/mobile/commerce/@2x-s82f968c453.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:23	1902/1902	---M--	200	added ('OK')	image/png	etag:%22a526ca0bb15d0faf28ffb7c4f2d14373%22	http://cdn2.editmysite.com/images/site/checkout/paypal.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/site/checkout/paypal.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:23	3056/3056	---M--	200	added ('OK')	image/png	etag:%22edcde56e92107a1962f0890dcd2dd6f2%22	http://cdn2.editmysite.com/images/site/checkout/@2x/paypal.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/site/checkout/@2x/paypal.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:23	5181/5181	---M--	200	added ('OK')	image/png	etag:%222742956466db14d50d858b3624f123b8%22	http://cdn2.editmysite.com/images/site/checkout/credit-cards.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/site/checkout/credit-cards.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:23	12168/12168	---M--	200	added ('OK')	image/png	etag:%221778dc531f5ed3e94d6e5661225d6173%22	http://cdn2.editmysite.com/images/site/checkout/@2x/credit-cards.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/site/checkout/@2x/credit-cards.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:24	1145/1145	---M--	200	added ('OK')	image/png	etag:%22ba0b941a05576ff09c950b693da6afbc%22	http://cdn2.editmysite.com/images/site/checkout/print.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/site/checkout/print.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:24	1458/1458	---M--	200	added ('OK')	image/png	etag:%22c258b4a2a7fcca38b1ee83a249d1e801%22	http://cdn2.editmysite.com/images/site/checkout/print@2x.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/site/checkout/print@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:24	613/613	---M--	200	added ('OK')	image/png	etag:%222ca61b76e22053571dd8611e5aac4900%22	http://cdn2.editmysite.com/images/vendor/select2/select2.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/vendor/select2/select2.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:24	1849/1849	---M--	200	added ('OK')	image/gif	etag:%227b9776076d5fceef4993b55c9383dedd%22	http://cdn2.editmysite.com/images/vendor/select2/select2-spinner.gif	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/vendor/select2/select2-spinner.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:25	845/845	---M--	200	added ('OK')	image/png	etag:%2249e3f006018662f60f1db2aec0b2cca9%22	http://cdn2.editmysite.com/images/vendor/select2/select2x2.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/vendor/select2/select2x2.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:25	1427/1427	---M--	200	added ('OK')	image/png	etag:%227389472da097fca2bf68005668dc790e%22	http://cdn2.editmysite.com/images/util/spinner/spinner-dark.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/util/spinner/spinner-dark.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:25	1462/1462	---M--	200	added ('OK')	image/png	etag:%227d2f824c89c67c4f9760790942f0c7ac%22	http://cdn2.editmysite.com/images/util/spinner/spinner-light.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/util/spinner/spinner-light.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:25	4642/4642	---M--	200	added ('OK')	image/gif	etag:%22fefb6c4668bb0306bdafce4f2d60f31b%22	http://cdn2.editmysite.com/images/util/loading-white-w24.gif	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/util/loading-white-w24.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:25	46/46	---M--	200	added ('OK')	image/gif	etag:%2265b4a2162b0f82abb91661fc20946b1d%22	http://cdn2.editmysite.com/images/common/form_input_bg.gif	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/common/form_input_bg.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:26	341/341	---M--	200	added ('OK')	image/png	etag:%22683db1b3-155%22	http://cdn2.editmysite.com/sprites/site/forms-s3786257308.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/sprites/site/forms-s3786257308.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:26	712/712	---M--	200	added ('OK')	image/png	etag:%22683db1b3-2c8%22	http://cdn2.editmysite.com/sprites/site/forms/@2x-s47607b315a.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/sprites/site/forms/@2x-s47607b315a.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:26	43/43	---M--	200	added ('OK')	image/gif	etag:%22fc94fb0c3ed8a8f909dbc7630a0987ff%22	http://cdn2.editmysite.com/images/blank.gif	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/blank.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:26	3208/3208	---M--	200	added ('OK')	image/gif	etag:%2237e24e0370847870c1c43ea9ce19b1f4%22	http://cdn2.editmysite.com/images/old/photoswipe/loader.gif	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/old/photoswipe/loader.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:27	3431/3431	---M--	200	added ('OK')	image/gif	etag:%22ba74ee750dba610732a5160df3c37df1%22	http://cdn2.editmysite.com/images/old/photoswipe/error.gif	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/old/photoswipe/error.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:27	3346/3346	---M--	200	added ('OK')	image/png	etag:%22fd9479c719fbb3057c383832be86906d%22	http://cdn2.editmysite.com/images/old/photoswipe/icons.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/old/photoswipe/icons.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:27	5445/5445	---M--	200	added ('OK')	image/png	etag:%22feaac34e0454adac63f34484d6aa2102%22	http://cdn2.editmysite.com/images/old/photoswipe/icons@2x.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/old/photoswipe/icons@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1749240201)
15:30:27	1362/1362	---M--	200	added ('OK')	image/png	etag:%22783d4031fe50c3d83c960911e1fbc705%22	http://cdn2.editmysite.com/images/old/fancybox/fancybox_sprite.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/old/fancybox/fancybox_sprite.png	(from http://cdn2.editmysite.com/css/old/fancybox.css?1749240201)
15:30:28	3866/3866	---M--	200	added ('OK')	image/gif	etag:%22c6f1ad4957e50b83bb27691df8bc3f41%22	http://cdn2.editmysite.com/images/old/fancybox/fancybox_loading.gif	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/old/fancybox/fancybox_loading.gif	(from http://cdn2.editmysite.com/css/old/fancybox.css?1749240201)
15:30:28	43/43	---M--	200	added ('OK')	image/gif	etag:%22325472601571f31e1bf00674c368d335%22	http://cdn2.editmysite.com/images/old/fancybox/blank.gif	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/old/fancybox/blank.gif	(from http://cdn2.editmysite.com/css/old/fancybox.css?1749240201)
15:30:28	923/923	---M--	200	added ('OK')	image/png	etag:%22d84e6be6a8595cbe395d2e0cf60ae249%22	http://cdn2.editmysite.com/images/old/fancybox/fancybox_overlay.png	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/cdn2.editmysite.com/images/old/fancybox/fancybox_overlay.png	(from http://cdn2.editmysite.com/css/old/fancybox.css?1749240201)
15:30:29	19629/19629	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2281c11405174ee06f0a43570b3eeff4a5%22	https://www.truyenartllc.com/files/theme/fonts/17c55b27-e9ab-43cd-b948-d49f97480d68.eot?	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/www.truyenartllc.com/files/theme/fonts/17c55b27-e9ab-43cd-b948-d49f97480d68d41d.eot	(from https://www.truyenartllc.com/files/main_style.css?1749282397)
15:30:29	18637/18637	---M--	200	added ('OK')	font/woff2	etag:%22b3aa7e2126c418e820b06924717c2ce9%22	https://www.truyenartllc.com/files/theme/fonts/2e3f5cb9-101f-46cf-a7b3-dfaa58261e03.woff2?1749282397	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/www.truyenartllc.com/files/theme/fonts/2e3f5cb9-101f-46cf-a7b3-dfaa58261e03d28e.woff2	(from https://www.truyenartllc.com/files/main_style.css?1749282397)
15:30:30	24664/24664	---M--	200	added ('OK')	font/woff	etag:%22921592aa07f703ed55036aed49590184%22	https://www.truyenartllc.com/files/theme/fonts/fa19948e-5e38-4909-b31e-41acd170d6f2.woff?1749282397	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/www.truyenartllc.com/files/theme/fonts/fa19948e-5e38-4909-b31e-41acd170d6f2d28e.woff	(from https://www.truyenartllc.com/files/main_style.css?1749282397)
15:30:30	52269/52269	---MCZ	200	added ('OK')	font/ttf	etag:W/%2286cbf50e12da0b519ced148acd8ba2b4%22	https://www.truyenartllc.com/files/theme/fonts/6de0ce4d-9278-467b-b96f-c1f5f0a4c375.ttf?1749282397	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/www.truyenartllc.com/files/theme/fonts/6de0ce4d-9278-467b-b96f-c1f5f0a4c375d28e.ttf	(from https://www.truyenartllc.com/files/main_style.css?1749282397)
15:30:30	65245/65245	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22841236c32e6a4cc77d9613d21ff16328%22	https://www.truyenartllc.com/files/theme/fonts/9fd4ea0c-b19a-4b21-9fdf-37045707dd78.svg	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/www.truyenartllc.com/files/theme/fonts/9fd4ea0c-b19a-4b21-9fdf-37045707dd78.svg	(from https://www.truyenartllc.com/files/main_style.css?1749282397)
15:30:31	19845/19845	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229366e6a4f745ecf579b083ab7a8fc392%22	https://www.truyenartllc.com/files/theme/fonts/8b498c39-fabe-4789-bb81-5e37c9ecddd3.eot?	D:/LapTrinhVScode/Job/Httrack_UI/wheelofnames/MaiTruyen/www.truyenartllc.com/files/theme/fonts/8b498c39-fabe-4789-bb81-5e37c9ecddd3d41d.eot	(from https://www.truyenartllc.com/files/main_style.css?1749282397)
